"pubmed","title","authors","year","journal","V1","V2","V3","V4","V5","FiAssign","color"
19401178,"Cortical activity during manual response inhibition guided by color and orientation cues.","Cai W, Leung HC",2009,"Brain research",0.349370776069292,-0.100726014174773,0.0237948420838197,0.190719389052693,-0.00314769052022143,"4","#00BFC4"
19401185,"Aberrant functional connectivity in autism: evidence from low-frequency BOLD signal fluctuations.","Noonan SK, Haist F, Muller RA",2009,"Brain research",-0.277225949038663,0.0992328565021319,0.17392690754255,0.0763672038395408,0.223991646359208,"2","#B79F00"
19403118,"Acute psychological stress reduces working memory-related activity in the dorsolateral prefrontal cortex.","Qin S, Hermans EJ, van Marle HJ, Luo J, Fernandez G",2009,"Biological psychiatry",-0.304391581554687,-0.5616809625084,-0.127134551574362,-0.104520341541824,-0.112568795269566,"5","#619CFF"
19403218,"Cognitive conflict and inhibition in primed dichotic listening.","Saetrevik B, Specht K",2009,"Brain and cognition",0.734959543967578,-0.0839522447254836,0.374790463091453,0.0408345197008208,-0.149455397583079,"1","#F8766D"
19406903,"Functional heterogeneity of inferior parietal cortex during mathematical cognition assessed with cytoarchitectonic probability maps.","Wu SS, Chang TT, Majid A, Caspers S, Eickhoff SB, Menon V",2009,"Cerebral cortex (New York, N.Y. : 1991)",0.254615483699221,0.146207521336382,0.100996894942633,0.285899959466147,0.161124256267051,"2","#B79F00"
19409498,"Abnormalities of intrinsic functional connectivity in autism spectrum disorders.","Monk CS, Peltier SJ, Wiggins JL, Weng SJ, Carrasco M, Risi S, Lord C",2009,"NeuroImage",-0.260269164198939,-0.0464883042106479,0.269550356376273,-0.0892777317764132,0.246523243618778,"2","#B79F00"
19409960,"Neural bases of behavior selection without an objective correct answer.","Nakao T, Osumi T, Ohira H, Kasuya Y, Shinoda J, Yamada J",2009,"Neuroscience letters",0.300424649795109,-0.629236576854588,0.301948205982023,0.322166714524368,0.658164301436748,"5","#619CFF"
19409961,"Neural basis of attributional style in schizophrenia.","Park KM, Kim JJ, Ku J, Kim SY, Lee HR, Kim SI, Yoon KJ",2009,"Neuroscience letters",-0.24404546983579,-0.43028609484621,0.132314635102007,-0.281665201721701,0.128639580143628,"5","#619CFF"
19410366,"Evidence of dysfunctional pain inhibition in Fibromyalgia reflected in rACC during provoked pain.","Jensen KB, Kosek E, Petzke F, Carville S, Fransson P, Marcus H, Williams SC, Choy E, Giesecke T, Mainguy Y, Gracely R, Ingvar M",2009,"Pain",-0.382497607374061,-0.207845364024994,-0.758545617358697,-0.609869233726072,-0.270356361977157,"3","#00BA38"
19410583,"The neural substrates of cognitive control deficits in autism spectrum disorders.","Solomon M, Ozonoff SJ, Ursu S, Ravizza S, Cummings N, Ly S, Carter CS",2009,"Neuropsychologia",-0.281502285836111,-0.134074223985714,0.180743214044615,0.105202833245504,0.224790987088061,"2","#B79F00"
19410589,"Aberrant functional activation in school age children at-risk for mathematical disability: a functional imaging study of simple arithmetic skill.","Davis N, Cannistraci CJ, Rogers BP, Gatenby JC, Fuchs LS, Anderson AW, Gore JC",2009,"Neuropsychologia",-0.0326717030744306,0.218300018245987,0.319244536743238,0.193733320776358,0.20298547970369,"2","#B79F00"
19413475,"Prior Information biases stimulus representations during vibrotactile decision making.","Preuschhof C, Schubert T, Villringer A, Heekeren HR",2010,"Journal of cognitive neuroscience",0.442460944406557,0.0394332603753327,-0.35263450147107,0.122648463583537,0.0168661725563121,"4","#00BFC4"
19413478,"Dissociating source memory decisions in the prefrontal cortex: fMRI of diagnostic and disqualifying monitoring.","Gallo DA, McDonough IM, Scimeca J",2010,"Journal of cognitive neuroscience",0.375431847031285,-0.364946015346157,0.448357915563705,0.742297949360848,0.546971284112411,"4","#00BFC4"
19413479,"Item retrieval and competition in noun and verb generation: an FMRI study.","Crescentini C, Shallice T, Macaluso E",2010,"Journal of cognitive neuroscience",0.577983476307728,0.208292127260041,0.550767247548309,-0.164824080739703,-0.205688145602915,"1","#F8766D"
19413481,"Observing learned object-specific functional grasps preferentially activates the  ventral stream.","Valyear KF, Culham JC",2010,"Journal of cognitive neuroscience",0.800856531087726,0.211046947046629,0.0342173637738672,0.0352939390118436,-0.00979446043689347,"4","#00BFC4"
19413945,"Structural brain changes in tinnitus: grey matter decrease in auditory and non-auditory brain areas.","Landgrebe M, Langguth B, Rosengarth K, Braun S, Koch A, Kleinjung T, May A, de Ridder D, Hajak G",2009,"NeuroImage",-0.684524497297767,0.425280245851629,-0.0537494415743292,-0.441365738363498,-0.115235640204845,"5","#619CFF"
19414043,"Error detection failures in schizophrenia: ERPs and FMRI.","Mathalon DH, Jorgensen KW, Roach BJ, Ford JM",2009,"International journal of psychophysiology : official journal of the International Organization of Psychophysiology",-0.0887283399550602,-0.268532194798099,0.000309702804863048,0.328795766692617,0.289471647614141,"5","#619CFF"
19414046,"Recording event-related activity under hostile magnetic resonance environment: Is multimodal EEG/ERP-MRI recording possible?","Karakas HM, Karakas S, Ozkan Ceylan A, Tali ET",2009,"International journal of psychophysiology : official journal of the International Organization of Psychophysiology",-0.0575121249352636,0.410620811540533,-0.368621306266702,0.434078265613494,0.227333045462754,"4","#00BFC4"
19414052,"Neural correlates of ""analytical-specific visual perception"" and degree of task difficulty as investigated by the Mangina-Test: a functional magnetic resonance imaging (fMRI) study in young healthy ad","Mangina CA, Beuzeron-Mangina H, Ricciardi E, Pietrini P, Chiarenza GA, Casarotto S",2009,"International journal of psychophysiology : official journal of the International Organization of Psychophysiology",0.156993239345925,0.147371521077942,-0.0313075219872375,0.168937259299091,0.105183584628357,"4","#00BFC4"
19416812,"Language regions of brain are operative in color perception.","Ting Siok W, Kay P, Wang WS, Chan AH, Chen L, Luke KK, Hai Tan L",2009,"Proceedings of the National Academy of Sciences of the United States of America",0.659695024305847,0.202895012646762,0.155348538780044,-0.207184019767323,-0.269046218663209,"1","#F8766D"
19419772,"Prefrontal-temporal gray matter deficits in bipolar disorder patients with persecutory delusions.","Tost H, Ruf M, Schmal C, Schulze TG, Knorr C, Vollmert C, Bosshenz K, Ende G, Meyer-Lindenberg A, Henn FA, Rietschel M",2010,"Journal of affective disorders",-1.08582677845497,0.361605408359737,0.365149573397327,-0.197620377501345,0.150361302091146,"2","#B79F00"
19420090,"Neurobiological mechanisms underlying emotional processing in relapsing-remitting multiple sclerosis.","Passamonti L, Cerasa A, Liguori M, Gioia MC, Valentino P, Nistico R, Quattrone A, Fera F",2009,"Brain : a journal of neurology",-0.507352027352145,-0.0368553065091647,0.128631043405129,-0.0858408357778158,0.0366117484575065,"2","#B79F00"
19420266,"Dopaminergic response to drug words in cocaine addiction.","Goldstein RZ, Tomasi D, Alia-Klein N, Honorio Carrillo J, Maloney T, Woicik PA, Wang R, Telang F, Volkow ND",2009,"The Journal of neuroscience : the official journal of the Society for Neuroscience",-0.371882989405262,-0.540607089321655,0.0492621667796086,0.0424768335791415,-0.227469443065028,"5","#619CFF"
19422920,"Separating event-related BOLD components within trials: the partial-trial design  revisited.","Ruge H, Goschke T, Braver TS",2009,"NeuroImage",0.24129840234912,0.0306002858864983,-0.245450245686255,0.4982305285,0.304263927059638,"4","#00BFC4"
19422921,"Basal ganglia contribution to the initiation of corrective submovements.","Tunik E, Houk JC, Grafton ST",2009,"NeuroImage",0.272906650029855,0.223001734598248,-0.551118269452444,0.448528927615964,0.101087879261313,"4","#00BFC4"
19423079,"Inflammation causes mood changes through alterations in subgenual cingulate activity and mesolimbic connectivity.","Harrison NA, Brydon L, Walker C, Gray MA, Steptoe A, Critchley HD",2009,"Biological psychiatry",-0.675129161505876,-0.601840860143746,-0.306447099084239,-0.423346148548388,-0.28069333163853,"5","#619CFF"
19423680,"Neural correlates of pragmatic language comprehension in autism spectrum disorders.","Tesink CM, Buitelaar JK, Petersson KM, van der Gaag RJ, Kan CC, Tendolkar I, Hagoort P",2009,"Brain : a journal of neurology",0.353483262149738,-0.0266001438222487,0.767980710533602,-0.626775269195086,-0.079497376577751,"1","#F8766D"
19425830,"The blame game: the effect of responsibility and social stigma on empathy for pain.","Decety J, Echols S, Correll J",2010,"Journal of cognitive neuroscience",-0.126167344961791,-0.442589081828042,-0.390191376430974,-0.426543535449697,-0.127783912847768,"5","#619CFF"
19426812,"Impact of serotonin transporter gene polymorphism on brain activation by colorectal distention.","Fukudo S, Kanazawa M, Mizuno T, Hamaguchi T, Kano M, Watanabe S, Sagami Y, Shoji T, Endo Y, Hongo M, Itoyama Y, Yanai K, Tashiro M, Aoki M",2009,"NeuroImage",-0.817241348840707,-0.618202138446588,0.036185943591377,0.759098520212788,-2.11731126547258,"6","#F564E3"
19426813,"Inhibitory spillover: intentional motor inhibition produces incidental limbic inhibition via right inferior frontal cortex.","Berkman ET, Burklund L, Lieberman MD",2009,"NeuroImage",0.227623822576073,-0.475317377495154,-0.126726530027108,0.0876895750055443,0.0542370218091757,"5","#619CFF"
19426817,"BOLD signal in insula is differentially related to cardiac function during compassion meditation in experts vs. novices.","Lutz A, Greischar LL, Perlman DM, Davidson RJ",2009,"NeuroImage",0.0400034704874934,-0.451413609901313,-0.260412883934336,-0.338076834963082,-0.0488758901309824,"5","#619CFF"
19427089,"The neural basis of cognitive control: response selection and inhibition.","Goghari VM, MacDonald AW 3rd",2009,"Brain and cognition",0.315517841444374,-0.235905629365328,-0.0243771741620904,0.242080979497966,0.0965879049328724,"4","#00BFC4"
19427522,"Bilingual aphasia and language control: a follow-up fMRI and intrinsic connectivity study.","Abutalebi J, Rosa PA, Tettamanti M, Green DW, Cappa SF",2009,"Brain and language",0.0385769953615565,0.444406121689253,0.343211727487455,-0.35865395741802,-0.217643646676111,"1","#F8766D"
19427530,"Anatomical specificity of functional amygdala imaging of responses to stimuli with positive and negative emotional valence.","Ball T, Derix J, Wentlandt J, Wieckhorst B, Speck O, Schulze-Bonhage A, Mutschler I",2009,"Journal of neuroscience methods",-0.157897384836814,-0.222201288626461,-0.214383560932515,-0.155216570378995,0.0557166160676059,"5","#619CFF"
19427842,"Acupuncture modulates spontaneous activities in the anticorrelated resting brain  networks.","Bai L, Qin W, Tian J, Dong M, Pan X, Chen P, Dai J, Yang W, Liu Y",2009,"Brain research",-0.161605594114387,-0.0509289045380702,-0.835285473387749,-0.0450386731114042,-0.0272506480725523,"3","#00BA38"
19427907,"Strategies for longitudinal neuroimaging studies of overt language production.","Meltzer JA, Postman-Caucheteux WA, McArdle JJ, Braun AR",2009,"NeuroImage",0.247738095043903,0.100998299437229,0.154396046152747,-0.0738407971943721,-0.0995805937942411,"1","#F8766D"
19427909,"Cerebral control of the lower urinary tract: how age-related changes might predispose to urge incontinence.","Griffiths DJ, Tadic SD, Schaefer W, Resnick NM",2009,"NeuroImage",-0.490841363821114,-0.0758333743495001,-0.490623387566187,-0.192310496506877,-0.024870007075389,"3","#00BA38"
19427910,"Regulation of natural killer cell redistribution by prefrontal cortex during stochastic learning.","Ohira H, Fukuyama S, Kimura K, Nomura M, Isowa T, Ichikawa N, Matsunaga M, Shinoda J, Yamada J",2009,"NeuroImage",-0.28142606752925,-0.458928749345139,-0.469350043784728,-0.163178779290516,-0.082070625310096,"5","#619CFF"
19428038,"Compassionate attitude towards others' suffering activates the mesolimbic neural  system.","Kim JW, Kim SE, Kim JJ, Jeong B, Park CH, Son AR, Song JE, Ki SW",2009,"Neuropsychologia",-0.0116973591554009,-0.883922500939364,-0.0128179293996118,-0.310458830926291,0.136496899834744,"5","#619CFF"
19428222,"Changes in prefrontal and amygdala activity during olanzapine treatment in schizophrenia.","Blasi G, Popolizio T, Taurisano P, Caforio G, Romano R, Di Giorgio A, Sambataro F, Rubino V, Latorre V, Lo Bianco L, Fazio L, Nardini M, Weinberger DR, Bertolino A",2009,"Psychiatry research",-0.431111413480361,-0.329897981521718,0.144381372430892,-0.157087781216542,-0.0207116966480839,"5","#619CFF"
19428389,"Neural adaptation for novel objects during dynamic articulation.","Pyles JA, Grossman ED",2009,"Neuropsychologia",0.725687916142041,0.283852097678156,-0.0990770749756413,0.00381185845053203,-0.0833284419250856,"4","#00BFC4"
19428395,"Visuo-motor integration in humans: cortical patterns of response lateralisation and functional connectivity.","Wolynski B, Schott BH, Kanowski M, Hoffmann MB",2009,"Neuropsychologia",0.374011962123602,0.341209799210496,-0.485634691809676,0.189291395650705,-0.0535667800307075,"4","#00BFC4"
19428399,"Effects of advanced aging on the neural correlates of successful recognition memory.","Wang TH, Kruggel F, Rugg MD",2009,"Neuropsychologia",-0.0707479672564113,-0.0625380367994904,0.274356133211051,0.229600430544317,0.167029967133907,"2","#B79F00"
19428403,"A left amygdala mediated network for rapid orienting to masked fearful faces.","Carlson JM, Reinke KS, Habib R",2009,"Neuropsychologia",0.250435828112086,-0.833363489895856,-0.005811418335857,-0.392674212264272,-0.163774824479647,"5","#619CFF"
19428407,"Brain activation during immediate and delayed reaching in optic ataxia.","Himmelbach M, Nau M, Zundorf I, Erb M, Perenin MT, Karnath HO",2009,"Neuropsychologia",0.0100043451204822,0.502739393405096,-0.36515001734015,0.274883010620279,0.0787478019337728,"4","#00BFC4"
19428408,"An image-dependent representation of familiar and unfamiliar faces in the human ventral stream.","Davies-Thompson J, Gouws A, Andrews TJ",2009,"Neuropsychologia",0.534966738753695,-0.192990824866062,0.246772048591136,-0.297828817657102,-0.0591633244661278,"5","#619CFF"
19428409,"Event-related fMRI studies of episodic encoding and retrieval: meta-analyses using activation likelihood estimation.","Spaniol J, Davidson PS, Kim AS, Han H, Moscovitch M, Grady CL",2009,"Neuropsychologia",0.142622978121813,-0.0579284874645446,0.450482947341116,0.556791069681703,0.405746174622414,"4","#00BFC4"
19428413,"A failure to grasp the affective meaning of actions in autism spectrum disorder subjects.","Grezes J, Wicker B, Berthoz S, de Gelder B",2009,"Neuropsychologia",0.28458388429815,-0.353993019806837,0.223862697006718,-0.529502813431908,-0.120958962200222,"5","#619CFF"
19428421,"Reading disorders in primary progressive aphasia: a behavioral and neuroimaging study.","Brambati SM, Ogar J, Neuhaus J, Miller BL, Gorno-Tempini ML",2009,"Neuropsychologia",-0.027122575890541,0.762682584748065,0.996201387764828,-0.458290457677195,-0.210707498782177,"1","#F8766D"
19428423,"Where is your shoulder? Neural correlates of localizing others' body parts.","Felician O, Anton JL, Nazarian B, Roth M, Roll JP, Romaiguere P",2009,"Neuropsychologia",0.376913926511442,0.098587467309456,-0.0862998481731467,-0.145165604669375,-0.0333214481527327,"4","#00BFC4"
19428429,"Opaque for the reader but transparent for the brain: neural signatures of morphological complexity.","Meinzer M, Lahiri A, Flaisch T, Hannemann R, Eulitz C",2009,"Neuropsychologia",0.264287050495985,0.251493198366734,0.311937088849665,-0.0283810360014877,-0.0839355518636605,"1","#F8766D"
19428430,"Brain connectivity in non-reading impaired children and children diagnosed with developmental dyslexia.","Odegard TN, Farris EA, Ring J, McColl R, Black J",2009,"Neuropsychologia",-0.580806258099106,0.885156264645877,0.796861953759572,-0.467757538676384,0.143699043131566,"1","#F8766D"
19428514,"Confidence intervals for the volume of brain structures in Cavalieri sampling with local errors.","Garcia-Finana M, Keller SS, Roberts N",2009,"Journal of neuroscience methods",-0.387861065523509,0.46981306024503,-0.11189729042559,0.281797153945513,0.220524068615195,"2","#B79F00"
19428532,"A novel technique for examining human brain activity associated with pedaling using fMRI.","Mehta JP, Verber MD, Wieser JA, Schmit BD, Schindler-Ivens SM",2009,"Journal of neuroscience methods",0.0915287384822568,0.385885591020744,-0.78311424135344,0.216218747474648,-0.0890866585080997,"4","#00BFC4"
19428683,"Neural correlates of associative memory: the effects of negative emotion.","Onoda K, Okamoto Y, Yamawaki S",2009,"Neuroscience research",0.427291128678245,-0.386025875297494,0.889370660855972,0.32468582013255,0.0727937372987407,"4","#00BFC4"
19429003,"Anterior prefrontal cortex activities during the inhibition of stereotyped responses in a neuropsychological rock-paper-scissors task.","Kadota H, Nakajima Y, Miyazaki M, Sekiguchi H, Kohno Y, Kansaku K",2009,"Neuroscience letters",0.117459981153105,-0.288234782736666,-0.0115032678849541,0.0992344606339148,0.181752383922022,"5","#619CFF"
19429013,"Temporal pole activity during perception of sad faces, but not happy faces, correlates with neuroticism trait.","Jimura K, Konishi S, Miyashita Y",2009,"Neuroscience letters",-0.0241294443549241,-0.908058981924299,0.181603385022761,-0.806170886135155,-0.177629059590433,"5","#619CFF"
19429043,"Intrinsically organized network for face perception during the resting state.","Zhang H, Tian J, Liu J, Li J, Lee K",2009,"Neuroscience letters",0.322471835481575,-0.0878425124990932,-0.0202699388390282,-0.128386844600646,0.0307899464368643,"5","#619CFF"
19429078,"Evidence for glutamatergic neurotransmission in cognitive control in an auditory  attention task.","van Wageningen H, Jorgensen HA, Specht K, Hugdahl K",2009,"Neuroscience letters",-0.533577529903572,-0.325878046916159,-0.164334310246842,0.13392994742167,-0.281055074193857,"5","#619CFF"
19429079,"Online mentalising investigated with functional MRI.","Kircher T, Blumel I, Marjoram D, Lataster T, Krabbendam L, Weber J, van Os J, Krach S",2009,"Neuroscience letters",0.431255185195651,-0.599609676009156,-0.118086537057768,-0.0698328642490607,0.433479088061269,"5","#619CFF"
19429124,"A symbol digit modalities test version suitable for functional MRI studies.","Forn C, Belloch V, Bustamante JC, Garbin G, Parcet-Ibars MA, Sanjuan A, Ventura N, Avila C",2009,"Neuroscience letters",-0.18818874280917,0.36280506595054,0.0848836672722272,0.266553554365407,0.114757617167263,"2","#B79F00"
19429131,"Regional brain gray matter abnormalities in patients with bipolar II disorder: a  comparison study with bipolar I patients and healthy controls.","Ha TH, Ha K, Kim JH, Choi JE",2009,"Neuroscience letters",-1.23398787378783,0.409071150260605,0.345603523664398,-0.396947236354688,0.150559893752514,"2","#B79F00"
19429163,"fMRI effects of task demand and feedback accuracy on grip force tracking.","Sterr A, Shen S, Kranczioch C, Szameitat AJ, Hou W, Sorger B",2009,"Neuroscience letters",0.302737435314949,-0.0332280865927531,-0.396635729191751,0.369231694276573,0.0681101559758422,"4","#00BFC4"
19429172,"Neural correlates of regulation of positive and negative emotions: an fmri study.","Mak AK, Hu ZG, Zhang JX, Xiao ZW, Lee TM",2009,"Neuroscience letters",-0.0302451016994124,-0.810281798437781,0.135452384758529,-0.410196680442463,-0.0256883360833525,"5","#619CFF"
19429861,"Interacting outcome retrieval, anticipation, and feedback processes in the human  brain.","Walsh ND, Phillips ML",2010,"Cerebral cortex (New York, N.Y. : 1991)",0.188593630838411,-0.474622460384203,0.0367942020361991,0.434556560636566,0.34587814485048,"5","#619CFF"
19429863,"Neural signatures of stimulus features in visual working memory--a spatiotemporal approach.","Morgan HM, Jackson MC, Klein C, Mohr H, Shapiro KL, Linden DE",2010,"Cerebral cortex (New York, N.Y. : 1991)",0.542112147988351,0.106092628420292,-0.0219461921291071,0.347832308044626,0.103486005944256,"4","#00BFC4"
19433099,"Reading for meaning in dyslexic and young children: distinct neural pathways but  common endpoints.","Schulz E, Maurer U, van der Mark S, Bucher K, Brem S, Martin E, Brandeis D",2009,"Neuropsychologia",0.17707772240149,0.471906693850049,0.980998959446087,-0.432478556275939,-0.235325444280406,"1","#F8766D"
19433416,"Neural correlates of idiographic goal priming in depression: goal-specific dysfunctions in the orbitofrontal cortex.","Eddington KM, Dolcos F, McLean AN, Krishnan KR, Cabeza R, Strauman TJ",2009,"Social cognitive and affective neuroscience",-0.216568258980779,-0.58923637974988,0.0983616334837153,-0.0553143980759202,0.145598979770804,"5","#619CFF"
19433437,"Dynamic changes of striatal and extrastriatal abnormalities in glutaric aciduria  type I.","Harting I, Neumaier-Probst E, Seitz A, Maier EM, Assmann B, Baric I, Troncoso M, Muhlhausen C, Zschocke J, Boy NP, Hoffmann GF, Garbade SF, Kolker S",2009,"Brain : a journal of neurology",-0.904192400998067,0.272181297501317,-0.0918359513736892,-0.0131189630122011,0.0378688244190585,"2","#B79F00"
19433442,"The neural correlates of verbal short-term memory in Alzheimer's disease: an fMRI study.","Peters F, Collette F, Degueldre C, Sterpenich V, Majerus S, Salmon E",2009,"Brain : a journal of neurology",-0.135893496657475,0.249184075710177,0.510595263328408,0.329737635903354,0.0907240288318679,"2","#B79F00"
19433790,"Experience sampling during fMRI reveals default network and executive system contributions to mind wandering.","Christoff K, Gordon AM, Smallwood J, Smith R, Schooler JW",2009,"Proceedings of the National Academy of Sciences of the United States of America",0.145044890639302,-0.271341518614081,0.00139695784830045,0.214671504297295,0.372683031195581,"4","#00BFC4"
19434601,"Dysregulation of working memory and default-mode networks in schizophrenia using  independent component analysis, an fBIRN and MCIC study.","Kim DI, Manoach DS, Mathalon DH, Turner JA, Mannell M, Brown GG, Ford JM, Gollub RL, White T, Wible C, Belger A, Bockholt HJ, Clark VP, Lauriello J, O'Leary D, Mueller BA, Lim KO, Andreasen N, Potkin SG, Calhoun VD",2009,"Human brain mapping",-0.31376499359815,0.155593615481789,0.14169344501158,0.254218962668692,0.282398610732694,"2","#B79F00"
19435709,"Functional neuroanatomy of mirroring during a unimanual force generation task.","Sehm B, Perez MA, Xu B, Hidler J, Cohen LG",2010,"Cerebral cortex (New York, N.Y. : 1991)",0.294847131797568,0.467381570342658,-1.02942096625722,0.24252304601355,-0.230726434382174,"3","#00BA38"
19439183,"Social context and perceived agency affects empathy for pain: an event-related fMRI investigation.","Akitsuki Y, Decety J",2009,"NeuroImage",0.282208247299506,-0.729045841477336,-0.324428792968326,-0.609574266981409,0.0119058606467524,"5","#619CFF"
19439585,"Speech recognition in younger and older adults: a dependency on low-level auditory cortex.","Harris KC, Dubno JR, Keren NI, Ahlstrom JB, Eckert MA",2009,"The Journal of neuroscience : the official journal of the Society for Neuroscience",-0.0186630677680115,0.156501339954151,0.573576786616867,-0.149179309252978,-0.0969282983116542,"1","#F8766D"
19439588,"Increased dependence of action selection on recent motor history in Parkinson's disease.","Helmich RC, Aarts E, de Lange FP, Bloem BR, Toni I",2009,"The Journal of neuroscience : the official journal of the Society for Neuroscience",0.0474306648813225,0.0913933728119922,-0.209377163442885,0.415590595074946,0.00961219217213261,"4","#00BFC4"
19439594,"Medial prefrontal cortex activity is predictive for hyperalgesia and pharmacological antihyperalgesia.","Seifert F, Bschorer K, De Col R, Filitz J, Peltz E, Koppert W, Maihofner C",2009,"The Journal of neuroscience : the official journal of the Society for Neuroscience",-0.259519021248052,-0.420886848700159,-1.17532814357834,-0.805190868250138,-0.568841010456192,"3","#00BA38"
19442494,"Reduced brain activation in euthymic bipolar patients during response inhibition: an event-related fMRI study.","Kaladjian A, Jeanningros R, Azorin JM, Nazarian B, Roth M, Mazzola-Pomietto P",2009,"Psychiatry research",-0.674394860274983,-0.195369199839114,0.191727186052217,-0.0653110072107581,0.0551933846802953,"2","#B79F00"
19442751,"Memory performance correlates with gray matter density in the ento-/perirhinal cortex and posterior hippocampus in patients with mild cognitive impairment and healthy controls--a voxel based morphomet","Schmidt-Wilcke T, Poljansky S, Hierlmeier S, Hausner J, Ibach B",2009,"NeuroImage",-0.679461777757785,0.427760919441149,0.439042206083033,0.231092914342196,0.287904575417807,"2","#B79F00"
19442752,"Sub-centimeter scale functional organization in human inferior frontal gyrus.","Hirose S, Chikazoe J, Jimura K, Yamashita K, Miyashita Y, Konishi S",2009,"NeuroImage",0.229988416942364,0.215417281646579,-0.134374959848564,0.0195840989454371,-0.015570069890615,"4","#00BFC4"
19442869,"Age-related differences of saccade induced cortical activation.","Nelles G, de Greiff A, Pscherer A, Esser J",2009,"Neuroscience letters",-0.0536730224563096,0.283587308893665,-0.262087075497452,0.396165091069745,0.150620689112974,"4","#00BFC4"
19445604,"The interrelations between verbal working memory and visual selection of emotional faces.","Grecucci A, Soto D, Rumiati RI, Humphreys GW, Rotshtein P",2010,"Journal of cognitive neuroscience",0.441625485481299,-0.293902471476614,0.190523145495179,-0.0636846639642593,-0.0077112932391192,"5","#619CFF"
19445606,"Age-related neural changes during memory conjunction errors.","Giovanello KS, Kensinger EA, Wong AT, Schacter DL",2010,"Journal of cognitive neuroscience",0.111901596623447,-0.199727344295972,0.489790076871098,0.500623388087938,0.300739021988252,"4","#00BFC4"
19445608,"Formation of category representations in superior temporal sulcus.","van der Linden M, van Turennout M, Indefrey P",2010,"Journal of cognitive neuroscience",0.68168144986829,0.219625365061143,0.0173726312742698,-0.142410093193535,-0.164372776271174,"1","#F8766D"
19446638,"Getting mixed messages: the impact of conflicting social signals on the brain's target emotional response.","Amting JM, Miller JE, Chow M, Mitchell DG",2009,"NeuroImage",0.387352346475161,-0.648197860772731,0.00965577009954465,-0.196528143100112,-0.0531041886744427,"5","#619CFF"
19446646,"Effects of model-based physiological noise correction on default mode network anti-correlations and correlations.","Chang C, Glover GH",2009,"NeuroImage",-0.293252165477232,0.0891359452815228,-0.278644618655433,0.195252156993862,0.208192200356891,"2","#B79F00"
19446647,"'Negativity bias' in risk for depression and anxiety: brain-body fear circuitry correlates, 5-HTT-LPR and early life stress.","Williams LM, Gatt JM, Schofield PR, Olivieri G, Peduto A, Gordon E",2009,"NeuroImage",-0.254483971068652,-0.877932335729147,-0.0261868369960682,-0.00581345241585387,-0.486595200941216,"6","#F564E3"
19446795,"Psychopathy and functional magnetic resonance imaging blood oxygenation level-dependent responses to emotional faces in violent patients with schizophrenia.","Dolan MC, Fullam RS",2009,"Biological psychiatry",-0.56236113116848,-1.03822234722836,0.244208940811912,-0.796003712828126,0.026714500704333,"5","#619CFF"
19446799,"The inversion effect in visual word form processing.","Kao CH, Chen DY, Chen CC",2010,"Cortex; a journal devoted to the study of the nervous system and behavior",0.575849815551944,0.245202744126541,0.328333583736392,-0.198363374134525,-0.160808120644627,"1","#F8766D"
19446957,"Changes in brain function and morphology in patients with recurring herpes simplex virus infections and chronic pain.","Vartiainen N, Kallio-Laine K, Hlushchuk Y, Kirveskari E, Seppanen M, Autti H, Jousmaki V, Forss N, Kalso E, Hari R",2009,"Pain",-0.615810903059148,0.0925995839287745,-0.97482803723641,-0.955260006585681,-0.461567271031551,"3","#00BA38"
19449330,"Alterations in functional activation in euthymic bipolar disorder and schizophrenia during a working memory task.","Hamilton LS, Altshuler LL, Townsend J, Bookheimer SY, Phillips OR, Fischer J, Woods RP, Mazziotta JC, Toga AW, Nuechterlein KH, Narr KL",2009,"Human brain mapping",-0.577425865009876,-0.0431104455422177,0.202592528999845,0.0793397695824032,0.0249452998471509,"2","#B79F00"
19449332,"Genetic variation in neuregulin1 is associated with differences in prefrontal engagement in children.","Mechelli A, Viding E, Pettersson-Yeo W, Tognin S, McGuire PK",2009,"Human brain mapping",-0.615337050145868,-0.378919690018085,0.325886059771417,0.434265160451174,-0.826111527944994,"6","#F564E3"
19450613,"Abnormal face identity coding in the middle fusiform gyrus of two brain-damaged prosopagnosic patients.","Steeves J, Dricot L, Goltz HC, Sorger B, Peters J, Milner AD, Goodale MA, Goebel R, Rossion B",2009,"Neuropsychologia",0.267136364947879,0.0435091059810095,0.0852684970231778,-0.23406460415782,-0.0122929986744817,"5","#619CFF"
19450657,"The effect of transcranial direct current stimulation on the cortical activation  by motor task in the human brain: an fMRI study.","Jang SH, Ahn SH, Byun WM, Kim CS, Lee MY, Kwon YH",2009,"Neuroscience letters",-0.119746673411945,0.503341061864694,-1.2301258290068,0.00446362544058246,-0.418609081411005,"3","#00BA38"
19450692,"Modulation of spontaneous breathing via limbic/paralimbic-bulbar circuitry: an event-related fMRI study.","Evans KC, Dougherty DD, Schmid AM, Scannell E, McCallister A, Benson H, Dusek JA, Lazar SW",2009,"NeuroImage",-0.395658984782575,-0.175528583800487,-0.566411816622201,-0.104787334773334,-0.0323623854914579,"3","#00BA38"
19450695,"Motor inhibition in hysterical conversion paralysis.","Cojan Y, Waber L, Carruzzo A, Vuilleumier P",2009,"NeuroImage",0.0346408290603324,-0.177010761923179,-0.160856086446378,0.117477070623482,0.0471317851912008,"5","#619CFF"
